shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.269825,-1.456591,0
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.26752,-1.455605,1
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.26547,-1.452967,2
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.264107,-1.450819,3
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.262383,-1.447169,4
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.259907,-1.450253,5
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.25815,-1.459117,6
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.25709,-1.466417,7
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.256622,-1.468474,8
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.255,-1.47207,9
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.253574,-1.474956,10
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.251003,-1.48202,11
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.250343,-1.485067,12
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.25086,-1.48742,13
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.25329,-1.487571,14
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.256767,-1.488098,15
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.25695,-1.491245,16
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.25445,-1.496915,17
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.254,-1.499181,18
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.25162,-1.49931,19
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.24707,-1.494849,20
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.24265,-1.495051,21
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.239918,-1.497358,22
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.238365,-1.5009,23
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.23562,-1.504131,24
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.23563,-1.508669,25
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.23337,-1.511297,26
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.231544,-1.516049,27
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.22981,-1.516504,28
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.22763,-1.51546,29
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.226627,-1.519742,30
"NAOLIBORG:JourneyPattern:157_BB146BE03269ABB51E3534FCE57FF68A",47.22621,-1.521883,31
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.155773,-1.681493,0
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.17755,-1.678792,1
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.179596,-1.677515,2
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.185047,-1.674256,3
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.185707,-1.677391,4
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.186066,-1.682945,5
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.187473,-1.686557,6
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.18881,-1.689904,7
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.19053,-1.693708,8
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.191982,-1.697458,9
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.19072,-1.701366,10
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.19129,-1.707229,11
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.191376,-1.71122,12
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.193146,-1.718422,13
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.195873,-1.724794,14
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.19621,-1.737223,15
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.19586,-1.740357,16
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.196808,-1.744592,17
"NAOLIBORG:JourneyPattern:158_F27012268C9D982E715F946C6C35579D",47.19869,-1.751027,18
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.1981,-1.749562,0
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.19669,-1.74451,1
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.19589,-1.741113,2
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.196106,-1.737019,3
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.195812,-1.724909,4
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.193012,-1.718222,5
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.19134,-1.711738,6
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.191288,-1.707947,7
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.190884,-1.700888,8
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.19195,-1.697132,9
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.189728,-1.692022,10
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.18847,-1.68921,11
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.187325,-1.68649,12
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.18589,-1.682485,13
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.185436,-1.678431,14
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.18495,-1.674497,15
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.179287,-1.677856,16
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.177296,-1.679046,17
"NAOLIBORG:JourneyPattern:158_22AF6799B981DEB160CFC324FBB0406F",47.155773,-1.681493,18
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.24597,-1.611047,0
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.245804,-1.615719,1
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.251198,-1.61984,2
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.254124,-1.627638,3
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.25857,-1.648707,4
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.259678,-1.655188,5
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.26044,-1.660194,6
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.261093,-1.66452,7
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.26146,-1.667135,8
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.2625,-1.673038,9
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.263393,-1.677362,10
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.264297,-1.679557,11
"NAOLIBORG:JourneyPattern:159_B2857B9EB8CA7D77C8104F7C323D7640",47.265453,-1.683842,12
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.265453,-1.683842,0
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.264217,-1.680265,1
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.263294,-1.677244,2
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.26222,-1.671925,3
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.26177,-1.669478,4
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.26107,-1.665119,5
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.26034,-1.660003,6
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.259415,-1.654559,7
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.25827,-1.647516,8
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.255455,-1.642432,9
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.253788,-1.627296,10
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.25075,-1.618759,11
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.249847,-1.615498,12
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.248486,-1.610268,13
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.245445,-1.605462,14
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.245686,-1.608819,15
"NAOLIBORG:JourneyPattern:159_73B1960756984BF517DE1BDFA090B61C",47.24597,-1.611047,16
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.19788,-1.452356,0
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.19448,-1.46343,1
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.200104,-1.466053,2
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.20271,-1.466974,3
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.205788,-1.464814,4
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.208538,-1.466558,5
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.208252,-1.468606,6
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.20979,-1.469182,7
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.211174,-1.466709,8
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.213356,-1.460901,9
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.216686,-1.464355,10
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.21646,-1.466541,11
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.216133,-1.471789,12
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.21439,-1.478292,13
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.20863,-1.490121,14
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.20806,-1.492834,15
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.207798,-1.499111,16
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.207542,-1.503162,17
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.206608,-1.506458,18
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.205288,-1.509987,19
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.204975,-1.517551,20
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.203793,-1.520275,21
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.201427,-1.523619,22
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.20061,-1.526067,23
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.19946,-1.532968,24
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.197166,-1.540584,25
"NAOLIBORG:JourneyPattern:162_4457C696ED2345AFC4AD1292D2FAE20A",47.1961,-1.542686,26
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.196358,-1.54255,0
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.19688,-1.540533,1
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.19933,-1.532873,2
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.200813,-1.525474,3
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.20228,-1.522954,4
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.20344,-1.520864,5
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.20513,-1.515075,6
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.20532,-1.509779,7
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.206554,-1.506365,8
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.20752,-1.502902,9
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.20774,-1.498286,10
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.208023,-1.492627,11
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.208622,-1.489683,12
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.21419,-1.478858,13
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.216022,-1.471952,14
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.21634,-1.466263,15
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.216698,-1.462458,16
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.21235,-1.461334,17
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.21123,-1.466556,18
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.209248,-1.469722,19
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.208294,-1.468362,20
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.208168,-1.466281,21
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.205105,-1.464311,22
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.202724,-1.467098,23
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.20022,-1.466188,24
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.19406,-1.462099,25
"NAOLIBORG:JourneyPattern:162_3F4B19A2BCAD2CD2C1F00D18673DBAE7",47.19788,-1.452356,26
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.195812,-1.724909,0
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.193012,-1.718222,1
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.19134,-1.711738,2
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.191288,-1.707947,3
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.190884,-1.700888,4
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.19195,-1.697132,5
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.189728,-1.692022,6
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.18847,-1.68921,7
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.187325,-1.68649,8
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.18589,-1.682485,9
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.185436,-1.678431,10
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.18495,-1.674497,11
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.179287,-1.677856,12
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.177296,-1.679046,13
"NAOLIBORG:JourneyPattern:168_BBA4B1986B6D8829254E4A97C5659346",47.155773,-1.681493,14
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.155773,-1.681493,0
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.17755,-1.678792,1
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.179596,-1.677515,2
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.185047,-1.674256,3
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.185707,-1.677391,4
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.186066,-1.682945,5
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.187473,-1.686557,6
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.18881,-1.689904,7
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.19053,-1.693708,8
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.191982,-1.697458,9
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.19072,-1.701366,10
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.19129,-1.707229,11
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.191376,-1.71122,12
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.193146,-1.718422,13
"NAOLIBORG:JourneyPattern:168_C7FAC2F1DCBD9E14119C6B5CC896C14D",47.195873,-1.724794,14
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.246006,-1.604797,0
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.246986,-1.603043,1
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.249557,-1.607395,2
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.24866,-1.610421,3
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.2496,-1.613859,4
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.251198,-1.61984,5
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.254124,-1.627638,6
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.25857,-1.648707,7
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.259678,-1.655188,8
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.26044,-1.660194,9
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.261093,-1.66452,10
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.26146,-1.667135,11
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.2625,-1.673038,12
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.263393,-1.677362,13
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.264297,-1.679557,14
"NAOLIBORG:JourneyPattern:169_A033BFB04D18E99AC4BD31CF6F872086",47.265453,-1.683842,15
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.19383,-1.499288,0
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.192223,-1.497554,1
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.190216,-1.496415,2
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.18834,-1.496241,3
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.188606,-1.500387,4
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.188923,-1.50535,5
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.189156,-1.508984,6
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.18967,-1.516612,7
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.186375,-1.522291,8
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.184925,-1.524665,9
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.186825,-1.528338,10
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.18859,-1.531125,11
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.190144,-1.533006,12
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.192207,-1.535014,13
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.19615,-1.537871,14
"NAOLIBORG:JourneyPattern:172_EE867D9730EAE520C33DCF2494F15D5D",47.195988,-1.542952,15
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.195988,-1.542952,0
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.19387,-1.537531,1
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.191513,-1.534573,2
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.19003,-1.532998,3
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.187965,-1.53046,4
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.186073,-1.52723,5
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.185207,-1.523991,6
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.186386,-1.521991,7
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.18954,-1.517477,8
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.18905,-1.509275,9
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.188698,-1.503675,10
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.18848,-1.500281,11
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.190388,-1.496415,12
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.192535,-1.497727,13
"NAOLIBORG:JourneyPattern:172_AB0905EE07F7AF000D8525F539EA9923",47.193928,-1.499202,14
"NAOLIBORG:JourneyPattern:172_D0CA2704F7C3F4118730E79BF5E84B06",47.185207,-1.523991,0
"NAOLIBORG:JourneyPattern:172_D0CA2704F7C3F4118730E79BF5E84B06",47.186386,-1.521991,1
"NAOLIBORG:JourneyPattern:172_D0CA2704F7C3F4118730E79BF5E84B06",47.18954,-1.517477,2
"NAOLIBORG:JourneyPattern:172_D0CA2704F7C3F4118730E79BF5E84B06",47.18905,-1.509275,3
"NAOLIBORG:JourneyPattern:172_D0CA2704F7C3F4118730E79BF5E84B06",47.188698,-1.503675,4
"NAOLIBORG:JourneyPattern:172_D0CA2704F7C3F4118730E79BF5E84B06",47.18848,-1.500281,5
"NAOLIBORG:JourneyPattern:172_D0CA2704F7C3F4118730E79BF5E84B06",47.190388,-1.496415,6
"NAOLIBORG:JourneyPattern:172_D0CA2704F7C3F4118730E79BF5E84B06",47.192535,-1.497727,7
"NAOLIBORG:JourneyPattern:172_D0CA2704F7C3F4118730E79BF5E84B06",47.193928,-1.499202,8
"NAOLIBORG:JourneyPattern:179_D232904926A0EF5661D706DA3A9C1517",47.277718,-1.633741,0
"NAOLIBORG:JourneyPattern:179_D232904926A0EF5661D706DA3A9C1517",47.27896,-1.64019,1
"NAOLIBORG:JourneyPattern:179_D232904926A0EF5661D706DA3A9C1517",47.27629,-1.638412,2
"NAOLIBORG:JourneyPattern:179_D232904926A0EF5661D706DA3A9C1517",47.275158,-1.637103,3
"NAOLIBORG:JourneyPattern:179_D232904926A0EF5661D706DA3A9C1517",47.27391,-1.634119,4
"NAOLIBORG:JourneyPattern:179_D232904926A0EF5661D706DA3A9C1517",47.273087,-1.630567,5
"NAOLIBORG:JourneyPattern:179_D232904926A0EF5661D706DA3A9C1517",47.272434,-1.62766,6
"NAOLIBORG:JourneyPattern:179_D232904926A0EF5661D706DA3A9C1517",47.271152,-1.62371,7
